epoch,train_mse,val_mse,val_mpjpe_px,val_pck@0.05
1,0.0401268142063624,0.01723814436206312,136.3414764404297,0.12207792207792208
2,0.012799567602101772,0.010434048227740057,105.137939453125,0.18282828282828284
3,0.006771744990218726,0.005896597524935549,76.63179779052734,0.30288600288600287
4,0.004360060641177432,0.004738646948879415,67.8660888671875,0.3536796536796537
5,0.0031280539111879766,0.00367482082184517,59.506134033203125,0.4584415584415584
6,0.0023777244819535148,0.0030909548259594223,54.018760681152344,0.5183261183261183
7,0.002076901763396722,0.0028691037021803135,51.7485237121582,0.5479076479076479
8,0.0018470579864230579,0.0025940145845666077,48.334144592285156,0.5772005772005772
9,0.0016332554104910404,0.002436721409586343,46.4708251953125,0.6090909090909091
10,0.001503448396866954,0.0023207343606786294,44.90619659423828,0.643001443001443
11,0.0014280317481804303,0.00235517347852389,45.47492218017578,0.613997113997114
12,0.0013833321839147223,0.00214814232154326,43.48076248168945,0.6428571428571429
13,0.00129469055571549,0.002126668681475249,42.99736785888672,0.6556998556998557
14,0.0012729749774619463,0.002074181172770984,42.873287200927734,0.6458874458874458
15,0.0012162218748705176,0.0018796487400929132,40.241661071777344,0.6810966810966811
16,0.0011694845743477345,0.0019163604599959922,41.12442398071289,0.6545454545454545
17,0.00114527000231353,0.0018749364002635985,40.119964599609375,0.6786435786435786
18,0.001106860541132471,0.001771076638815981,38.807640075683594,0.6981240981240981
19,0.0011113466720821129,0.0018200131246086323,40.382080078125,0.6636363636363637
20,0.0010837046183133252,0.0016547367287178835,37.76499557495117,0.7095238095238096
21,0.0010481598767299186,0.0016128791298604373,37.2818603515625,0.7187590187590187
22,0.001034661936549046,0.0016216503738453894,37.33004379272461,0.7101010101010101
23,0.0010025076643273077,0.001540163763319001,35.98177719116211,0.7292929292929293
24,0.000992890383934888,0.0015119682461249106,35.767303466796875,0.7326118326118326
25,0.0009821516217752581,0.0015930247888194793,36.820838928222656,0.7239538239538239
26,0.0009807364518690125,0.0015278854576701467,36.464393615722656,0.7135642135642135
27,0.0009510135786267855,0.0015047813314154293,36.17658233642578,0.7206349206349206
28,0.0009502237878256926,0.0015435576692900874,36.60437774658203,0.7080808080808081
29,0.0009646082473130374,0.0015233275339458928,35.37611770629883,0.7352092352092352
30,0.0009191894405472176,0.0014581574183521848,34.7895393371582,0.7347763347763347
31,0.0009283942648421519,0.0014829707557730601,35.98772430419922,0.7271284271284272
32,0.0009221963783992189,0.0014514394302034017,34.835350036621094,0.7431457431457431
33,0.0009147969281507863,0.001451188667366902,34.643577575683594,0.7395382395382395
34,0.0009100154219638734,0.0013688117265701293,33.2658805847168,0.753102453102453
35,0.0009054825819841531,0.0014244347246307315,34.6058235168457,0.7311688311688311
36,0.0009048189490506297,0.0013830861471819155,33.354000091552734,0.7513708513708514
37,0.0008829051660122498,0.0014028739127697368,34.620391845703125,0.7432900432900433
38,0.0008925612117829067,0.0014001266353509643,34.248531341552734,0.7499278499278499
39,0.0008646184298278833,0.0014023058426876863,34.50474548339844,0.7425685425685425
40,0.0008721017172786767,0.0013461053060988585,33.21028518676758,0.7611832611832612
41,0.0008663568949381077,0.0014278155920857732,34.14698028564453,0.7417027417027418
42,0.0008430855084461944,0.001378680220946218,33.375362396240234,0.7541125541125541
43,0.00083437348930313,0.0013888808080192768,33.89087677001953,0.7505050505050505
44,0.0008440659770732204,0.0014116123403337868,34.40838623046875,0.7365079365079366
45,0.000844415891040905,0.001499753902581605,35.92869186401367,0.7225108225108225
46,0.0008536923815934825,0.001496549512287884,35.54078674316406,0.7238095238095238
47,0.0008390200812192191,0.0013749172939269833,33.9870719909668,0.7486291486291486
48,0.0008128493160093154,0.001308885407210751,32.8726921081543,0.7633477633477633
49,0.0008098629254616166,0.0013053324440437735,32.77622985839844,0.7653679653679654
50,0.000813568623492583,0.0013689212698602315,33.820613861083984,0.7544011544011544
51,0.0008484814054253831,0.001396063066115885,34.347286224365234,0.7479076479076479
52,0.0008251960281524118,0.0013684159963194167,33.5742301940918,0.756998556998557
53,0.0008077605617621904,0.0013395196560657386,33.73780822753906,0.7541125541125541
